route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
2456_S146,2456,S146,Shellharbour Rd af George St to Southern Cross Blvd bf Buckley,School Buses,712,00B5EF,FFFFFF
2456_S147,2456,S147,Ramah Ave af Foothills Rd to Keira HS,School Buses,712,00B5EF,FFFFFF
2456_S148,2456,S148,Tarrawanna Rd bf Yuill Ave to Keira HS,School Buses,712,00B5EF,FFFFFF
2456_S149,2456,S149,Foothills Rd opp Margaret St to Keira HS,School Buses,712,00B5EF,FFFFFF
2456_S150,2456,S150,Farmborough Rd at Princes Hwy to Wollongong HS via Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S151,2456,S151,Terry St af Badgery St to Wollongong HS via Horsley,School Buses,712,00B5EF,FFFFFF
2456_S152,2456,S152,Bellambi Bowling Club to Keira HS,School Buses,712,00B5EF,FFFFFF
2456_S153,2456,S153,Gladstone Ave af Bridge St to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S154,2456,S154,Gladstone Ave opp TAFE Illawarra to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S155,2456,S155,Church St at O'Donnell St to Lake Illawarra HS,School Buses,712,00B5EF,FFFFFF
2456_S156,2456,S156,"Warrawong Plaza, Cowper St to Lake Illawarra HS",School Buses,712,00B5EF,FFFFFF
2456_S157,2456,S157,Wollongong St opp Addison St to Lake Illawarra HS,School Buses,712,00B5EF,FFFFFF
2456_S158,2456,S158,Henricks Pde opp Beaurepaire Ave to Lake Illawarra South PS,School Buses,712,00B5EF,FFFFFF
2456_S159,2456,S159,Marshall St at Cleveland St to Mount Brown PS,School Buses,712,00B5EF,FFFFFF
2456_S160,2456,S160,Sierra Dr at Bong Bong Rd to Mount Brown PS via Dapto Station,School Buses,712,00B5EF,FFFFFF
2456_S161,2456,S161,Mt Brown PS to Haywards Bay Dr af Wollingurry St,School Buses,712,00B5EF,FFFFFF
2456_S162,2456,S162,North Marshall Mount Rd to Mt Brown PS via Haywards Bay,School Buses,712,00B5EF,FFFFFF
2456_S163,2456,S163,Burdenkin Dr opp Roper Rd to Mt Terry PS,School Buses,712,00B5EF,FFFFFF
2456_S164,2456,S164,Terry St af Badgery St to Mt Terry PS,School Buses,712,00B5EF,FFFFFF
2456_S165,2456,S165,Konrads Rd at Redall Pde to Mount Warrigal PS,School Buses,712,00B5EF,FFFFFF
2456_S166,2456,S166,Cove Bvd bf Brindabella Dr to Nazareth PS,School Buses,712,00B5EF,FFFFFF
2456_S167,2456,S167,Lake Illawarra South PS to Nazareth PS,School Buses,712,00B5EF,FFFFFF
2456_S168,2456,S168,Pur Pur Ave af View St to Nazareth PS via Flinders,School Buses,712,00B5EF,FFFFFF
2456_S169,2456,S169,Farmborough Rd at Princes Hwy to Nareena Hills PS,School Buses,712,00B5EF,FFFFFF
2456_S170,2456,S170,Princes Hwy bf Mallee St to Oak Flats HS via Shearwater Bvd,School Buses,712,00B5EF,FFFFFF
2456_S171,2456,S171,Woollybutt Dr bf Jarrah Way to Oak Flats HS,School Buses,712,00B5EF,FFFFFF
2456_S172,2456,S172,Jarrah Way at Sugargum St to Oak Flats HS,School Buses,712,00B5EF,FFFFFF
2456_S173,2456,S173,Shellharbour Depot to Oak Flats HS,School Buses,712,00B5EF,FFFFFF
2456_S174,2456,S174,Ash Ave bf Maple St to Oak Flats HS,School Buses,712,00B5EF,FFFFFF
2456_S175,2456,S175,Illawarra Area Health Service to Port Kembla HS,School Buses,712,00B5EF,FFFFFF
2456_S176,2456,S176,Gipps St af Hothersal St to Shellharbour Anglican College,School Buses,712,00B5EF,FFFFFF
2456_S177,2456,S177,"Dapto Plaza, Baan Baan St to Shellharbour Anglican College",School Buses,712,00B5EF,FFFFFF
2456_S178,2456,S178,"Warrawong Plaza, King St to Shellharbour Anglican College",School Buses,712,00B5EF,FFFFFF
2456_S179,2456,S179,Terry St af Badgery St to Shellharbour Anglican College,School Buses,712,00B5EF,FFFFFF
2456_S180,2456,S180,Lake Illawarra South PS to Shellharbour Anglican College,School Buses,712,00B5EF,FFFFFF
2456_S181,2456,S181,Shellcove PS to Cove Bvd at Whitsunday Dr,School Buses,712,00B5EF,FFFFFF
2456_S182,2456,S182,Stocklands Shellharbour to Smiths Hill HS,School Buses,712,00B5EF,FFFFFF
2456_S183,2456,S183,Smiths Hill HS to Princes Hwy opp Farmborough Rd,School Buses,712,00B5EF,FFFFFF
2456_S184,2456,S184,Smiths Hill HS to Shellharbour Rd opp Barrack Ave,School Buses,712,00B5EF,FFFFFF
2456_S185,2456,S185,Smiths Hill HS to Obriens Rd bf Princes Hwy,School Buses,712,00B5EF,FFFFFF
2456_S186,2456,S186,Smiths Hill HS to University of Wollongong,School Buses,712,00B5EF,FFFFFF
2456_S187,2456,S187,Smiths Hill HS to St Therese PS,School Buses,712,00B5EF,FFFFFF
2456_S188,2456,S188,Smiths Hill HS to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S189,2456,S189,Wentworth Rd opp Jubilee Rd to St Josephs HS,School Buses,712,00B5EF,FFFFFF
2456_S190,2456,S190,Calderwood Rd opp Marshall Mount Rd to St Pauls PS,School Buses,712,00B5EF,FFFFFF
2456_S191,2456,S191,St Johns PS to St Joseph HS,School Buses,712,00B5EF,FFFFFF
2456_S192,2456,S192,Princes Hwy opp Victoria St to St Josephs HS,School Buses,712,00B5EF,FFFFFF
2456_S193,2456,S193,Princes Hwy bf Mallee St to Albion Park PS,School Buses,712,00B5EF,FFFFFF
2456_S194,2456,S194,Exmouth Rd at Darly Ave to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S195,2456,S195,Sierra Dr at Bong Bong Rd to St Joseph HS,School Buses,712,00B5EF,FFFFFF
2456_S196,2456,S196,Peterborough Ave at View St to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S197,2456,S197,Wollongong St opp Addison St to St Josephs HS,School Buses,712,00B5EF,FFFFFF
2456_S198,2456,S198,Jindabyne Rd at Corunna Cr to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S199,2456,S199,Bonaira St at Henley Ave to Albion Park HS via Kiama Downs,School Buses,712,00B5EF,FFFFFF
2456_S200,2456,S200,Mortlock Dr at Collie Way to St Josephs HS,School Buses,712,00B5EF,FFFFFF
2456_S201,2456,S201,Brunderee Rd bf Tyrrel St to St Josephs HS,School Buses,712,00B5EF,FFFFFF
2456_S202,2456,S202,Yellow Rock Rd af Tongarra Rd to Albion Park PS,School Buses,712,00B5EF,FFFFFF
2456_S203,2456,S203,Bellevue Rd at Princes Hwy to St Marys College,School Buses,712,00B5EF,FFFFFF
2456_S204,2456,S204,St Marys College to Gladstone Ave bf Bridge St via Wollongong Station,School Buses,712,00B5EF,FFFFFF
2456_S205,2456,S205,St Marys College to Balgownie & Tarrawanna,School Buses,712,00B5EF,FFFFFF
2456_S206,2456,S206,Unanderra to St Marys College via Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S207,2456,S207,Farmborough Rd at Princes Hwy to St Marys College,School Buses,712,00B5EF,FFFFFF
2456_S208,2456,S208,Obriens Rd af Princes Hwy to St Marys College,School Buses,712,00B5EF,FFFFFF
2456_S209,2456,S209,WIN Sports & Entertainment Centre to Terry St opp Ogorman St via Horsley,School Buses,712,00B5EF,FFFFFF
2456_S210,2456,S210,Shellharbour Rd bf Cove Bvd to St Marys College via Oak Flats,School Buses,712,00B5EF,FFFFFF
2456_S211,2456,S211,Berkeley Rd opp Semaphore Rd to St Marys College via Lake Heights,School Buses,712,00B5EF,FFFFFF
2456_S212,2456,S212,West Wollongong to St Marys College via Keiraville,School Buses,712,00B5EF,FFFFFF
2456_S213,2456,S213,Bonaira St at Henley Ave to St Marys College via Shellharbour,School Buses,712,00B5EF,FFFFFF
2456_S214,2456,S214,Shellharbour Rd opp Peterborough Ave to Shellharbour PS,School Buses,712,00B5EF,FFFFFF
2456_S215,2456,S215,TAFE Illawarra Shellharbour Campus to Shellharbour PS,School Buses,712,00B5EF,FFFFFF
2456_S216,2456,S216,Pioneer Dr at Westwood Dr to Stella Maris PS,School Buses,712,00B5EF,FFFFFF
2456_S217,2456,S217,Oak Flats HS to St Pauls PS,School Buses,712,00B5EF,FFFFFF
2456_S218,2456,S218,Cove Bvd bf Brindabella Dr to Shellharbour PS,School Buses,712,00B5EF,FFFFFF
2456_S219,2456,S219,Barrack Heights PS to Shellharbour PS,School Buses,712,00B5EF,FFFFFF
2456_S220,2456,S220,Stocklands Shellharbour to Shellharbour PS via Flinders,School Buses,712,00B5EF,FFFFFF
2456_S221,2456,S221,Booreea Blvd before Sheringa Grove to Unanderra PS,School Buses,712,00B5EF,FFFFFF
2456_S222,2456,S222,Panorama Dr at Albermarle St to St Pius X PS,School Buses,712,00B5EF,FFFFFF
2456_S223,2456,S223,Murranar Rd at Carters Ln to St Columbkilles PS,School Buses,712,00B5EF,FFFFFF
2456_S224,2456,S224,Hopman Cres opp Newcombe St to St Francis of Assisi PS,School Buses,712,00B5EF,FFFFFF
2456_S225,2456,S225,Avondale Rd opp Marshall St to St Johns PS,School Buses,712,00B5EF,FFFFFF
2456_S226,2456,S226,St Johns PS to Compton St af Belmont Rd,School Buses,712,00B5EF,FFFFFF
2456_S227,2456,S227,Bong Bong Rd opp Robins Creek Dr to St John PS,School Buses,712,00B5EF,FFFFFF
2456_S228,2456,S228,Bong Bong Rd opp Parkdale Ave to St Johns PS,School Buses,712,00B5EF,FFFFFF
2456_S229,2456,S229,Aboriginal Arts and Oasis Caravan Park to St Patricks PS,School Buses,712,00B5EF,FFFFFF
2456_S230,2456,S230,St Patrick PS to Warwick St opp Hunt Pl,School Buses,712,00B5EF,FFFFFF
2456_S231,2456,S231,London Dr opp Shaftesbury Ave to St Brigids PS,School Buses,712,00B5EF,FFFFFF
2456_S232,2456,S232,Farmborough Rd at Princes Hwy to St Therese PS,School Buses,712,00B5EF,FFFFFF
2456_S233,2456,S233,"TAFE Illawarra, Gladstone Ave to St Therese PS",School Buses,712,00B5EF,FFFFFF
2456_S234,2456,S234,Chalmers St at Margaret St to Amity College,School Buses,712,00B5EF,FFFFFF
2456_S235,2456,S235,Robsons Rd af Murphys Ave to Amity College,School Buses,712,00B5EF,FFFFFF
2456_S236,2456,S236,Tarrawanna PS to Balgownie PS,School Buses,712,00B5EF,FFFFFF
2456_S237,2456,S237,Bonaira St at Henley Ave to The Illawarra Grammar School ,School Buses,712,00B5EF,FFFFFF
2456_S238,2456,S238,Cove Bvd before Brindabella Dr to The Illawarra Grammar School,School Buses,712,00B5EF,FFFFFF
2456_S239,2456,S239,Bourke St before Cliff Rd to The Illawarra Grammar School,School Buses,712,00B5EF,FFFFFF
2456_S240,2456,S240,Wollongong Station to The Illawarra Grammar School ,School Buses,712,00B5EF,FFFFFF
2456_S241,2456,S241,Caldwell Ave at Charles Rd to The Illawarra Grammar School,School Buses,712,00B5EF,FFFFFF
2456_S242,2456,S242,Wollongong Station to Western Ave opp Gorrell Cres,School Buses,712,00B5EF,FFFFFF
2456_S243,2456,S243,Albion Park Station to Tullimbar PS,School Buses,712,00B5EF,FFFFFF
2456_S244,2456,S244,Unanderra PS to Nolan St af Northcliffe Dr,School Buses,712,00B5EF,FFFFFF
2456_S245,2456,S245,Albert St at Nudjia Rd to Unanderra PS,School Buses,712,00B5EF,FFFFFF
2456_S246,2456,S246,Wentworth Rd after Darcy Rd to Warrawong HS,School Buses,712,00B5EF,FFFFFF
2456_S247,2456,S247,Oak Flats Station to Warrawong HS,School Buses,712,00B5EF,FFFFFF
2456_S248,2456,S248,Warrawong HS to St Marys College,School Buses,712,00B5EF,FFFFFF
2456_S249,2456,S249,Warrawong HS to Crown St after Harbour St,School Buses,712,00B5EF,FFFFFF
2456_S250,2456,S250,St Francis of Assisi PS to Warrawong PS via Northcliffe Dr,School Buses,712,00B5EF,FFFFFF
2456_S251,2456,S251,Bellambi Bowling Club to Woonona HS,School Buses,712,00B5EF,FFFFFF
2456_S252,2456,S252,Wollongong St opp Addison St to Warilla HS,School Buses,712,00B5EF,FFFFFF
2456_S253,2456,S253,Cove Bvd bf Brindabella Dr to Warrilla HS ,School Buses,712,00B5EF,FFFFFF
2456_S254,2456,S254,Stockland Shellharbour to Warilla HS,School Buses,712,00B5EF,FFFFFF
2456_S255,2456,S255,Brunderee Rd bf Tyrrell St to Warilla HS,School Buses,712,00B5EF,FFFFFF
2456_S256,2456,S256,Dunmore Station to Warilla HS,School Buses,712,00B5EF,FFFFFF
2456_S257,2456,S257,Garnett Dr at Lakewood Blvd to Warilla HS,School Buses,712,00B5EF,FFFFFF
2456_S258,2456,S258,Windang PS to Windang Rd af Boundary Rd,School Buses,712,00B5EF,FFFFFF
2456_S259,2456,S259,Iluka Rd at Junction Rd to Warilla PS,School Buses,712,00B5EF,FFFFFF
2456_S260,2456,S260,Cringila Station to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S261,2456,S261,Warilla HS to Muirfield Ave before Fairways Dr,School Buses,712,00B5EF,FFFFFF
2456_S262,2456,S262,St Marys College to Wollongong Station,School Buses,700,00B5EF,FFFFFF
2457_10,2457,10,Warnervale to Tuggerah via Wyee,Central Coast Buses Network,700,00B5EF,FFFFFF
2457_11,2457,11,Lake Haven to Tuggerah via Warnervale,Central Coast Buses Network,700,00B5EF,FFFFFF
2457_12,2457,12,Dooralong to Tuggerah via Dicksons Rd,Central Coast Buses Network,700,00B5EF,FFFFFF
2457_13,2457,13,Dooralong to Tuggerah via Jilliby Rd,Central Coast Buses Network,700,00B5EF,FFFFFF
2457_78,2457,78,"Lake Haven to Tuggerah via Sparks Rd, Warnervale & Wadalba",Central Coast Buses Network,700,00B5EF,FFFFFF
2457_80,2457,80,Lake Haven to Tuggerah via Lake Haven Dr & Pacific Hwy,Central Coast Buses Network,700,00B5EF,FFFFFF
2457_91,2457,91,Lake Haven to Norah Head via Toukley & Noraville (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2457_98,2457,98,Lake Haven to Chain Valley Bay via Blue Haven (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2457_S101,2457,S101,Wyong to Wyong PS via St Peters CS,School Buses,712,00B5EF,FFFFFF
2457_S102,2457,S102,Wyong to Wadalba Community School,School Buses,712,00B5EF,FFFFFF
2457_S103,2457,S103,Howelston Rd opp Balmoral Dr to Wadalba HS,School Buses,712,00B5EF,FFFFFF
2457_S104,2457,S104,Jilliby PS to Warnervale PS via Hamlyn Terrace,School Buses,712,00B5EF,FFFFFF
2457_S105,2457,S105,Minnesota Rd after Warnervale Rd to Lake Haven,School Buses,712,00B5EF,FFFFFF
2457_S106,2457,S106,Bushells Ridge Rd at Hue Hue Rd to Mackillop CC,School Buses,712,00B5EF,FFFFFF
2457_S107,2457,S107,Wadalba to Mackillop College via Lakes Grammar,School Buses,712,00B5EF,FFFFFF
2457_S108,2457,S108,Wyong to Lakes Grammar School via Woongarrah,School Buses,712,00B5EF,FFFFFF
2457_S109,2457,S109,Lake Haven to Lakes Grammar School,School Buses,712,00B5EF,FFFFFF
2457_S110,2457,S110,Westfield Tuggerah to Jilliby School via Jilliby,School Buses,712,00B5EF,FFFFFF
2457_S111,2457,S111,Alison Rd after Cape Rd to St Phillips CC,School Buses,712,00B5EF,FFFFFF
2457_S201,2457,S201,Wyong PS to Westfield Tuggerah via St Cecilias PS,School Buses,712,00B5EF,FFFFFF
2457_S202,2457,S202,Wadalba Community School to Jilliby PS,School Buses,712,00B5EF,FFFFFF
2457_S203,2457,S203,Wadalba CS to Warnervale Rd bf Sparks Rd,School Buses,712,00B5EF,FFFFFF
2457_S204,2457,S204,Warnervale PS to Wyong,School Buses,712,00B5EF,FFFFFF
2457_S205,2457,S205,Warnervale PS to Sparks Rd opp Bruce Cr,School Buses,712,00B5EF,FFFFFF
2457_S206,2457,S206,Mackillop CC to Bushells Ridge Rd,School Buses,712,00B5EF,FFFFFF
2457_S207,2457,S207,Lakes Grammar School to Westfield Tuggerah,School Buses,712,00B5EF,FFFFFF
2457_S208,2457,S208,Lakes Grammar School to Warnervale Station,School Buses,712,00B5EF,FFFFFF
2457_S209,2457,S209,Jilliby PS to Wyong HS via Jilliby,School Buses,712,00B5EF,FFFFFF
2457_S210,2457,S210,CCGS to Old Maitland Rd & Yarramalong Rd,School Buses,712,00B5EF,FFFFFF
2458_90,2458,90,Austinmer Station to Wollongong,Illawarra Buses Network,700,00B5EF,FFFFFF
2458_91,2458,91,Austinmer Station to Wollongong University,Illawarra Buses Network,700,00B5EF,FFFFFF
2458_92,2458,92,Bulli to Wollongong ,Illawarra Buses Network,700,00B5EF,FFFFFF
2458_93,2458,93,Bulli to Wollongong University,Illawarra Buses Network,700,00B5EF,FFFFFF
2458_94N,2458,94N,Thirroul to Wollongong (Night Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2458_S401,2458,S401,Austinmer Station to Smiths Hill High,School Buses,712,00B5EF,FFFFFF
2458_S402,2458,S402,Austinmer Station to St Marys College,School Buses,712,00B5EF,FFFFFF
2458_S403,2458,S403,Austinmer Station to Cedars Christian College,School Buses,712,00B5EF,FFFFFF
2458_S404,2458,S404,Austinmer Station to Keira High and Wollongong High,School Buses,712,00B5EF,FFFFFF
2458_S405,2458,S405,Bellambi to Keira High and Wollongong High,School Buses,712,00B5EF,FFFFFF
2458_S406,2458,S406,Keira High to Austinmer Station,School Buses,712,00B5EF,FFFFFF
2458_S408,2458,S408,St Columbkilles Primary to Woonona via Bulli,School Buses,712,00B5EF,FFFFFF
2458_S410,2458,S410,Thirroul to Illawarra Christian School via Bellambi,School Buses,712,00B5EF,FFFFFF
2458_S411,2458,S411,Corrimal to Woonona High,School Buses,712,00B5EF,FFFFFF
2458_S412,2458,S412,Woonona HS to North Wollongong,Unknown Description,712,00B5EF,FFFFFF
2458_S413,2458,S413,Woonona to Smiths Hill High,School Buses,712,00B5EF,FFFFFF
2458_S415,2458,S415,Austinmer Primary to Fairy Meadow Primary ,School Buses,712,00B5EF,FFFFFF
2458_S416,2458,S416,Woonona to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2458_S417,2458,S417,Bulli to Holy Spirit College via Bulli Beach,School Buses,712,00B5EF,FFFFFF
2458_S418,2458,S418,Austinmer Station to Edmund Rice College,School Buses,712,00B5EF,FFFFFF
2458_S419,2458,S419,Bulli to Edmund Rice College via Bulli Beach & Woonona,School Buses,712,00B5EF,FFFFFF
2459_305,2459,305,Mascot Stamford Hotel to Redfern,Sydney Buses Network,700,00B5EF,FFFFFF
2459_308,2459,308,Marrickville Metro to Central Eddy Ave via Redfern  (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_348,2459,348,Wolli Creek to Bondi Junction,Sydney Buses Network,700,00B5EF,FFFFFF
2459_389,2459,389,Bondi Junction to Pyrmont,Sydney Buses Network,700,00B5EF,FFFFFF
2459_401,2459,401,Lidcombe Station to Lidcombe Birnie Ave (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_406,2459,406,Five Dock to Hurlstone Park,Sydney Buses Network,700,00B5EF,FFFFFF
2459_407,2459,407,Burwood to Strathfield,Sydney Buses Network,700,00B5EF,FFFFFF
2459_408,2459,408,Rookwood Cemetery to Burwood via Flemington,Sydney Buses Network,700,00B5EF,FFFFFF
2459_410,2459,410,Hurstville to Macquarie Park,Sydney Buses Network,700,00B5EF,FFFFFF
2459_412,2459,412,Campsie to City Martin Place via Earlwood,Sydney Buses Network,700,00B5EF,FFFFFF
2459_413,2459,413,Campsie to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_415,2459,415,Campsie to Chiswick,Sydney Buses Network,700,00B5EF,FFFFFF
2459_418,2459,418,"Kingsford to Burwood via Mascot, Sydenham & Dulwich Hill",Sydney Buses Network,700,00B5EF,FFFFFF
2459_420,2459,420,Eastgardens to Burwood via Sydney Airport & Rockdale,Sydney Buses Network,700,00B5EF,FFFFFF
2459_420N,2459,420N,Eastgardens to Burwood via Sydney Airport & Rockdale (Night Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_422,2459,422,Kogarah to Central Pitt St,Sydney Buses Network,700,00B5EF,FFFFFF
2459_423,2459,423,Kingsgrove to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_425,2459,425,Tempe to Dulwich Hill,Sydney Buses Network,700,00B5EF,FFFFFF
2459_426,2459,426,Dulwich Hill to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_428,2459,428,Canterbury to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_431,2459,431,Glebe Point to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_433,2459,433,Balmain Gladstone Park to Central Pitt St,Sydney Buses Network,700,00B5EF,FFFFFF
2459_436,2459,436,Rodd Point and Chiswick to Central Pitt St,Sydney Buses Network,700,00B5EF,FFFFFF
2459_438,2459,438,Abbotsford to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_439,2459,439,Mortlake to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_440,2459,440,Bondi Junction to Rozelle,Sydney Buses Network,700,00B5EF,FFFFFF
2459_441,2459,441,City Art Gallery to Birchgrove via QVB (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_442,2459,442,City QVB to Balmain East Wharf (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_445,2459,445,Campsie to Balmain via Leichhardt Marketplace,Sydney Buses Network,700,00B5EF,FFFFFF
2459_447,2459,447,Lilyfield to Leichhardt Marketplace (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_461,2459,461,Burwood to City Domain,Sydney Buses Network,700,00B5EF,FFFFFF
2459_464,2459,464,Ashfield to Mortlake,Sydney Buses Network,700,00B5EF,FFFFFF
2459_466,2459,466,Ashfield to Cabarita Park,Sydney Buses Network,700,00B5EF,FFFFFF
2459_470,2459,470,Lilyfield to City Martin Place,Sydney Buses Network,700,00B5EF,FFFFFF
2459_473,2459,473,Rockdale to Campsie,Sydney Buses Network,700,00B5EF,FFFFFF
2459_476,2459,476,Rockdale to Dolls Point (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_477,2459,477,Miranda to Rockdale,Sydney Buses Network,700,00B5EF,FFFFFF
2459_478,2459,478,Miranda to Rockdale via Ramsgate,Sydney Buses Network,700,00B5EF,FFFFFF
2459_479,2459,479,Rockdale to Kyeemagh (Loop Service),Sydney Buses Network,700,00B5EF,FFFFFF
2459_480,2459,480,Strathfield to Central Pitt St via Homebush Rd ,Sydney Buses Network,700,00B5EF,FFFFFF
2459_483,2459,483,Strathfield to Central Pitt St via South Strathfield ,Sydney Buses Network,700,00B5EF,FFFFFF
2459_487,2459,487,Bankstown Central to Canterbury,Sydney Buses Network,700,00B5EF,FFFFFF
2459_490,2459,490,Drummoyne to Hurstville,Sydney Buses Network,700,00B5EF,FFFFFF
2459_491,2459,491,Hurstville to Five Dock,Sydney Buses Network,700,00B5EF,FFFFFF
2459_492,2459,492,Drummoyne to Rockdale,Sydney Buses Network,700,00B5EF,FFFFFF
2459_493,2459,493,Roselands to Rockdale,Sydney Buses Network,700,00B5EF,FFFFFF
2459_502,2459,502,Five Dock to City Town Hall,Sydney Buses Network,700,00B5EF,FFFFFF
